student_id,semester_id,internship_completed,project_phase_ii_score,devops_engineering_score,extracurricular_score,certification_count
STU049549,SEM-2,0,0.0,0.0,0.0,1
STU049550,SEM-2,0,0.0,0.0,0.0,2
STU049551,SEM-4,0,0.0,0.0,0.0,1
STU049552,SEM-2,0,0.0,0.0,0.0,1
STU049553,SEM-4,1,0.0,0.0,0.0,1
STU049554,SEM-8,2,0.0,0.0,0.0,3
STU049555,SEM-4,0,0.0,0.0,0.0,2
STU049556,SEM-2,0,0.0,0.0,0.0,0
STU049557,SEM-2,0,0.0,0.0,0.0,2
STU049558,SEM-8,1,0.0,0.0,0.0,2
STU049559,SEM-8,1,0.0,0.0,0.0,4
STU049560,SEM-8,2,0.0,0.0,0.0,2
STU049561,SEM-6,0,0.0,0.0,0.0,2
STU049562,SEM-6,0,0.0,0.0,0.0,2
STU049563,SEM-4,1,0.0,0.0,0.0,1
STU049564,SEM-8,2,0.0,0.0,0.0,3
STU049565,SEM-4,0,0.0,0.0,0.0,0
STU049566,SEM-4,0,0.0,0.0,0.0,3
STU049567,SEM-4,0,0.0,0.0,0.0,0
STU049568,SEM-2,0,0.0,0.0,0.0,0
STU049569,SEM-4,0,0.0,0.0,0.0,2
STU049570,SEM-4,1,0.0,0.0,0.0,3
STU049571,SEM-2,0,0.0,0.0,0.0,2
STU049572,SEM-2,0,0.0,0.0,0.0,0
STU049573,SEM-8,0,0.0,0.0,0.0,4
STU049574,SEM-4,1,0.0,0.0,0.0,2
STU049575,SEM-6,2,0.0,0.0,0.0,1
STU049576,SEM-8,2,0.0,0.0,0.0,4
STU049577,SEM-6,2,0.0,0.0,0.0,4
STU049578,SEM-2,0,0.0,0.0,0.0,1
STU049579,SEM-8,1,0.0,0.0,0.0,3
STU049580,SEM-8,1,0.0,0.0,0.0,2
STU049581,SEM-6,0,0.0,0.0,0.0,2
STU049582,SEM-6,1,0.0,0.0,0.0,1
STU049583,SEM-4,1,0.0,0.0,0.0,1
STU049584,SEM-6,0,0.0,0.0,0.0,0
STU049585,SEM-2,0,0.0,0.0,0.0,1
STU049586,SEM-6,1,0.0,0.0,0.0,0
STU049587,SEM-8,1,0.0,0.0,0.0,3
STU049588,SEM-4,1,0.0,0.0,0.0,2
STU049589,SEM-8,2,0.0,0.0,0.0,4
STU049590,SEM-6,1,0.0,0.0,0.0,1
STU049591,SEM-2,0,0.0,0.0,0.0,0
STU049592,SEM-8,1,0.0,0.0,0.0,4
STU049593,SEM-4,1,0.0,0.0,0.0,0
STU049594,SEM-2,0,0.0,0.0,0.0,2
STU049595,SEM-6,1,0.0,0.0,0.0,1
STU049596,SEM-8,1,0.0,0.0,0.0,3
STU049597,SEM-8,1,0.0,0.0,0.0,4
STU049598,SEM-2,0,0.0,0.0,0.0,0
STU049599,SEM-8,1,0.0,0.0,0.0,3
STU049600,SEM-6,1,0.0,0.0,0.0,2
STU049601,SEM-6,1,0.0,0.0,0.0,2
STU049602,SEM-2,0,0.0,0.0,0.0,1
STU049603,SEM-4,0,0.0,0.0,0.0,3
STU049604,SEM-4,0,0.0,0.0,0.0,0
STU049605,SEM-6,0,0.0,0.0,0.0,3
STU049606,SEM-4,1,0.0,0.0,0.0,2
STU049607,SEM-8,1,0.0,0.0,0.0,3
STU049608,SEM-8,3,0.0,0.0,0.0,4
STU049609,SEM-4,0,0.0,0.0,0.0,0
STU049610,SEM-4,0,0.0,0.0,0.0,0
STU049611,SEM-8,1,0.0,0.0,0.0,2
STU049612,SEM-4,1,0.0,0.0,0.0,2
STU049613,SEM-6,1,0.0,0.0,0.0,2
STU049614,SEM-8,1,0.0,0.0,0.0,4
STU049615,SEM-8,2,0.0,0.0,0.0,0
STU049616,SEM-2,0,0.0,0.0,0.0,0
STU049617,SEM-4,0,0.0,0.0,0.0,0
STU049618,SEM-2,0,0.0,0.0,0.0,1
STU049619,SEM-4,0,0.0,0.0,0.0,3
STU049620,SEM-8,2,0.0,0.0,0.0,3
STU049621,SEM-8,1,0.0,0.0,0.0,5
STU049622,SEM-2,0,0.0,0.0,0.0,0
STU049623,SEM-6,2,0.0,0.0,0.0,1
STU049624,SEM-4,1,0.0,0.0,0.0,3
STU049625,SEM-4,0,0.0,0.0,0.0,2
STU049626,SEM-2,0,0.0,0.0,0.0,0
STU049627,SEM-6,2,0.0,0.0,0.0,1
STU049628,SEM-4,1,0.0,0.0,0.0,1
STU049629,SEM-4,1,0.0,0.0,0.0,1
STU049630,SEM-4,1,0.0,0.0,0.0,0
STU049631,SEM-6,2,0.0,0.0,0.0,2
STU049632,SEM-6,1,0.0,0.0,0.0,0
STU049633,SEM-8,3,0.0,0.0,0.0,3
STU049634,SEM-8,2,0.0,0.0,0.0,4
STU049635,SEM-6,2,0.0,0.0,0.0,2
STU049636,SEM-2,0,0.0,0.0,0.0,0
STU049637,SEM-4,0,0.0,0.0,0.0,2
STU049638,SEM-4,0,0.0,0.0,0.0,1
STU049639,SEM-2,0,0.0,0.0,0.0,2
STU049640,SEM-4,0,0.0,0.0,0.0,0
STU049641,SEM-6,2,0.0,0.0,0.0,2
STU049642,SEM-4,0,0.0,0.0,0.0,3
STU049643,SEM-6,1,0.0,0.0,0.0,3
STU049644,SEM-2,0,0.0,0.0,0.0,2
STU049645,SEM-2,0,0.0,0.0,0.0,1
STU049646,SEM-8,2,0.0,0.0,0.0,3
STU049647,SEM-2,0,0.0,0.0,0.0,2
STU049648,SEM-8,2,0.0,0.0,0.0,3
STU049649,SEM-6,2,0.0,0.0,0.0,2
STU049650,SEM-6,0,0.0,0.0,0.0,2
STU049651,SEM-2,0,0.0,0.0,0.0,2
STU049652,SEM-4,0,0.0,0.0,0.0,2
STU049653,SEM-2,0,0.0,0.0,0.0,0
STU049654,SEM-4,1,0.0,0.0,0.0,2
STU049655,SEM-6,2,0.0,0.0,0.0,4
STU049656,SEM-8,2,0.0,0.0,0.0,3
STU049657,SEM-6,0,0.0,0.0,0.0,2
STU049658,SEM-8,1,0.0,0.0,0.0,3
STU049659,SEM-8,1,0.0,0.0,0.0,2
STU049660,SEM-8,1,0.0,0.0,0.0,2
STU049661,SEM-6,1,0.0,0.0,0.0,0
STU049662,SEM-8,2,0.0,0.0,0.0,4
STU049663,SEM-4,1,0.0,0.0,0.0,0
STU049664,SEM-4,1,0.0,0.0,0.0,1
STU049665,SEM-2,0,0.0,0.0,0.0,1
STU049666,SEM-6,2,0.0,0.0,0.0,1
STU049667,SEM-8,2,0.0,0.0,0.0,3
STU049668,SEM-6,1,0.0,0.0,0.0,4
STU049669,SEM-4,1,0.0,0.0,0.0,2
STU049670,SEM-6,1,0.0,0.0,0.0,1
STU049671,SEM-8,2,0.0,0.0,0.0,4
STU049672,SEM-8,2,0.0,0.0,0.0,3
STU049673,SEM-2,0,0.0,0.0,0.0,0
STU049674,SEM-4,1,0.0,0.0,0.0,2
STU049675,SEM-6,2,0.0,0.0,0.0,1
STU049676,SEM-2,0,0.0,0.0,0.0,0
STU049677,SEM-4,1,0.0,0.0,0.0,0
STU049678,SEM-4,1,0.0,0.0,0.0,1
STU049679,SEM-2,0,0.0,0.0,0.0,0
STU049680,SEM-4,1,0.0,0.0,0.0,2
STU049681,SEM-6,2,0.0,0.0,0.0,4
STU049682,SEM-6,1,0.0,0.0,0.0,1
STU049683,SEM-2,0,0.0,0.0,0.0,1
STU049684,SEM-8,3,0.0,0.0,0.0,3
STU049685,SEM-2,0,0.0,0.0,0.0,0
STU049686,SEM-6,1,0.0,0.0,0.0,3
STU049687,SEM-8,0,0.0,0.0,0.0,2
STU049688,SEM-8,1,0.0,0.0,0.0,2
STU049689,SEM-4,1,0.0,0.0,0.0,1
STU049690,SEM-2,0,0.0,0.0,0.0,2
STU049691,SEM-6,0,0.0,0.0,0.0,4
STU049692,SEM-6,0,0.0,0.0,0.0,3
STU049693,SEM-6,0,0.0,0.0,0.0,1
STU049694,SEM-8,1,0.0,0.0,0.0,3
STU049695,SEM-6,1,0.0,0.0,0.0,4
STU049696,SEM-2,0,0.0,0.0,0.0,2
STU049697,SEM-4,1,0.0,0.0,0.0,2
STU049698,SEM-6,1,0.0,0.0,0.0,3
STU049699,SEM-4,0,0.0,0.0,0.0,3
STU049700,SEM-2,0,0.0,0.0,0.0,1
STU049701,SEM-2,0,0.0,0.0,0.0,1
STU049702,SEM-8,0,0.0,0.0,0.0,4
STU049703,SEM-4,1,0.0,0.0,0.0,1
STU049704,SEM-6,0,0.0,0.0,0.0,3
STU049705,SEM-6,1,0.0,0.0,0.0,1
STU049706,SEM-4,1,0.0,0.0,0.0,0
STU049707,SEM-2,0,0.0,0.0,0.0,1
STU049708,SEM-6,2,0.0,0.0,0.0,1
STU049709,SEM-2,0,0.0,0.0,0.0,0
STU049710,SEM-8,1,0.0,0.0,0.0,2
STU049711,SEM-4,1,0.0,0.0,0.0,0
STU049712,SEM-2,0,0.0,0.0,0.0,1
STU049713,SEM-8,1,0.0,0.0,0.0,3
STU049714,SEM-4,0,0.0,0.0,0.0,0
STU049715,SEM-2,0,0.0,0.0,0.0,1
STU049716,SEM-8,1,0.0,0.0,0.0,2
STU049717,SEM-2,0,0.0,0.0,0.0,0
STU049718,SEM-4,1,0.0,0.0,0.0,2
STU049719,SEM-6,1,0.0,0.0,0.0,2
STU049720,SEM-8,2,0.0,0.0,0.0,4
STU049721,SEM-4,0,0.0,0.0,0.0,2
STU049722,SEM-4,0,0.0,0.0,0.0,1
STU049723,SEM-4,1,0.0,0.0,0.0,1
STU049724,SEM-2,0,0.0,0.0,0.0,2
STU049725,SEM-2,0,0.0,0.0,0.0,2
STU049726,SEM-8,1,0.0,0.0,0.0,2
STU049727,SEM-8,1,0.0,0.0,0.0,2
STU049728,SEM-4,1,0.0,0.0,0.0,3
STU049729,SEM-2,0,0.0,0.0,0.0,0
STU049730,SEM-8,3,0.0,0.0,0.0,1
STU049731,SEM-2,0,0.0,0.0,0.0,1
STU049732,SEM-8,2,0.0,0.0,0.0,3
STU049733,SEM-8,2,0.0,0.0,0.0,3
STU049734,SEM-8,0,0.0,0.0,0.0,3
STU049735,SEM-2,0,0.0,0.0,0.0,2
STU049736,SEM-8,2,0.0,0.0,0.0,2
STU049737,SEM-8,1,0.0,0.0,0.0,4
STU049738,SEM-6,2,0.0,0.0,0.0,3
STU049739,SEM-4,1,0.0,0.0,0.0,0
STU049740,SEM-4,1,0.0,0.0,0.0,3
STU049741,SEM-4,1,0.0,0.0,0.0,0
STU049742,SEM-4,0,0.0,0.0,0.0,0
STU049743,SEM-8,2,0.0,0.0,0.0,2
STU049744,SEM-2,0,0.0,0.0,0.0,2
STU049745,SEM-2,0,0.0,0.0,0.0,2
STU049746,SEM-4,1,0.0,0.0,0.0,2
STU049747,SEM-8,2,0.0,0.0,0.0,0
STU049748,SEM-2,0,0.0,0.0,0.0,0
STU049749,SEM-8,1,0.0,0.0,0.0,4
STU049750,SEM-6,2,0.0,0.0,0.0,3
STU049751,SEM-2,0,0.0,0.0,0.0,0
STU049752,SEM-6,2,0.0,0.0,0.0,1
STU049753,SEM-4,0,0.0,0.0,0.0,2
STU049754,SEM-4,0,0.0,0.0,0.0,1
STU049755,SEM-2,0,0.0,0.0,0.0,0
STU049756,SEM-6,2,0.0,0.0,0.0,0
STU049757,SEM-8,1,0.0,0.0,0.0,3
STU049758,SEM-8,1,0.0,0.0,0.0,1
STU049759,SEM-4,0,0.0,0.0,0.0,1
STU049760,SEM-2,0,0.0,0.0,0.0,0
STU049761,SEM-8,2,0.0,0.0,0.0,1
STU049762,SEM-4,0,0.0,0.0,0.0,1
STU049763,SEM-8,2,0.0,0.0,0.0,4
STU049764,SEM-6,1,0.0,0.0,0.0,2
STU049765,SEM-4,0,0.0,0.0,0.0,2
STU049766,SEM-4,1,0.0,0.0,0.0,1
STU049767,SEM-4,0,0.0,0.0,0.0,3
STU049768,SEM-6,1,0.0,0.0,0.0,2
STU049769,SEM-2,0,0.0,0.0,0.0,2
STU049770,SEM-8,1,0.0,0.0,0.0,3
STU049771,SEM-4,1,0.0,0.0,0.0,0
STU049772,SEM-4,0,0.0,0.0,0.0,1
STU049773,SEM-4,1,0.0,0.0,0.0,0
STU049774,SEM-4,1,0.0,0.0,0.0,2
STU049775,SEM-8,2,0.0,0.0,0.0,2
STU049776,SEM-4,1,0.0,0.0,0.0,3
STU049777,SEM-4,1,0.0,0.0,0.0,0
STU049778,SEM-2,0,0.0,0.0,0.0,2
STU049779,SEM-4,1,0.0,0.0,0.0,1
STU049780,SEM-8,1,0.0,0.0,0.0,3
STU049781,SEM-2,0,0.0,0.0,0.0,0
STU049782,SEM-2,0,0.0,0.0,0.0,2
STU049783,SEM-2,0,0.0,0.0,0.0,1
STU049784,SEM-8,2,0.0,0.0,0.0,3
STU049785,SEM-2,0,0.0,0.0,0.0,0
STU049786,SEM-6,2,0.0,0.0,0.0,2
STU049787,SEM-2,0,0.0,0.0,0.0,1
STU049788,SEM-8,2,0.0,0.0,0.0,3
STU049789,SEM-2,0,0.0,0.0,0.0,0
STU049790,SEM-8,2,0.0,0.0,0.0,2
STU049791,SEM-2,0,0.0,0.0,0.0,0
STU049792,SEM-8,2,0.0,0.0,0.0,3
STU049793,SEM-6,2,0.0,0.0,0.0,3
STU049794,SEM-6,0,0.0,0.0,0.0,0
STU049795,SEM-6,1,0.0,0.0,0.0,2
STU049796,SEM-2,0,0.0,0.0,0.0,0
STU049797,SEM-4,1,0.0,0.0,0.0,0
STU049798,SEM-6,0,0.0,0.0,0.0,1
STU049799,SEM-4,1,0.0,0.0,0.0,2
STU049800,SEM-6,0,0.0,0.0,0.0,3
STU049801,SEM-8,1,0.0,0.0,0.0,3
STU049802,SEM-4,1,0.0,0.0,0.0,2
STU049803,SEM-6,0,0.0,0.0,0.0,2
STU049804,SEM-8,3,0.0,0.0,0.0,3
STU049805,SEM-8,3,0.0,0.0,0.0,4
STU049806,SEM-6,2,0.0,0.0,0.0,3
STU049807,SEM-2,0,0.0,0.0,0.0,2
STU049808,SEM-6,2,0.0,0.0,0.0,3
STU049809,SEM-8,2,0.0,0.0,0.0,2
STU049810,SEM-8,0,0.0,0.0,0.0,3
STU049811,SEM-6,1,0.0,0.0,0.0,0
STU049812,SEM-2,0,0.0,0.0,0.0,1
STU049813,SEM-4,1,0.0,0.0,0.0,2
STU049814,SEM-2,0,0.0,0.0,0.0,0
STU049815,SEM-2,0,0.0,0.0,0.0,0
STU049816,SEM-4,0,0.0,0.0,0.0,3
STU049817,SEM-4,1,0.0,0.0,0.0,1
STU049818,SEM-8,2,0.0,0.0,0.0,2
STU049819,SEM-6,2,0.0,0.0,0.0,2
STU049820,SEM-4,0,0.0,0.0,0.0,0
STU049821,SEM-2,0,0.0,0.0,0.0,0
STU049822,SEM-6,0,0.0,0.0,0.0,3
STU049823,SEM-2,0,0.0,0.0,0.0,0
STU049824,SEM-4,1,0.0,0.0,0.0,1
STU049825,SEM-4,0,0.0,0.0,0.0,2
STU049826,SEM-8,3,0.0,0.0,0.0,2
STU049827,SEM-6,2,0.0,0.0,0.0,1
STU049828,SEM-8,2,0.0,0.0,0.0,2
STU049829,SEM-4,1,0.0,0.0,0.0,1
STU049830,SEM-6,2,0.0,0.0,0.0,1
STU049831,SEM-8,2,0.0,0.0,0.0,2
STU049832,SEM-2,0,0.0,0.0,0.0,2
STU049833,SEM-4,1,0.0,0.0,0.0,2
STU049834,SEM-6,2,0.0,0.0,0.0,3
STU049835,SEM-2,0,0.0,0.0,0.0,0
STU049836,SEM-6,0,0.0,0.0,0.0,3
STU049837,SEM-2,0,0.0,0.0,0.0,0
STU049838,SEM-6,1,0.0,0.0,0.0,2
STU049839,SEM-8,1,0.0,0.0,0.0,5
STU049840,SEM-4,1,0.0,0.0,0.0,2
STU049841,SEM-6,2,0.0,0.0,0.0,3
STU049842,SEM-2,0,0.0,0.0,0.0,0
STU049843,SEM-4,1,0.0,0.0,0.0,1
STU049844,SEM-2,0,0.0,0.0,0.0,0
STU049845,SEM-4,0,0.0,0.0,0.0,3
STU049846,SEM-2,0,0.0,0.0,0.0,0
STU049847,SEM-4,1,0.0,0.0,0.0,2
STU049848,SEM-6,1,0.0,0.0,0.0,0
STU049849,SEM-2,0,0.0,0.0,0.0,0
STU049850,SEM-6,1,0.0,0.0,0.0,1
STU049851,SEM-6,1,0.0,0.0,0.0,2
STU049852,SEM-4,0,0.0,0.0,0.0,2
STU049853,SEM-2,0,0.0,0.0,0.0,0
STU049854,SEM-4,0,0.0,0.0,0.0,2
STU049855,SEM-8,2,0.0,0.0,0.0,3
STU049856,SEM-4,0,0.0,0.0,0.0,1
STU049857,SEM-6,0,0.0,0.0,0.0,2
STU049858,SEM-8,1,0.0,0.0,0.0,3
STU049859,SEM-6,1,0.0,0.0,0.0,3
STU049860,SEM-2,0,0.0,0.0,0.0,0
STU049861,SEM-6,1,0.0,0.0,0.0,3
STU049862,SEM-8,2,0.0,0.0,0.0,2
STU049863,SEM-2,0,0.0,0.0,0.0,1
STU049864,SEM-8,2,0.0,0.0,0.0,4
STU049865,SEM-8,2,0.0,0.0,0.0,4
STU049866,SEM-4,0,0.0,0.0,0.0,1
STU049867,SEM-2,0,0.0,0.0,0.0,2
STU049868,SEM-2,0,0.0,0.0,0.0,1
STU049869,SEM-8,1,0.0,0.0,0.0,4
STU049870,SEM-6,2,0.0,0.0,0.0,0
STU049871,SEM-4,1,0.0,0.0,0.0,1
STU049872,SEM-6,2,0.0,0.0,0.0,3
STU049873,SEM-4,0,0.0,0.0,0.0,1
STU049874,SEM-4,0,0.0,0.0,0.0,0
STU049875,SEM-8,3,0.0,0.0,0.0,2
STU049876,SEM-8,1,0.0,0.0,0.0,3
STU049877,SEM-8,1,0.0,0.0,0.0,3
STU049878,SEM-6,1,0.0,0.0,0.0,1
STU049879,SEM-8,1,0.0,0.0,0.0,3
STU049880,SEM-6,0,0.0,0.0,0.0,1
STU049881,SEM-4,0,0.0,0.0,0.0,0
STU049882,SEM-8,1,0.0,0.0,0.0,2
STU049883,SEM-6,0,0.0,0.0,0.0,1
STU049884,SEM-6,0,0.0,0.0,0.0,3
STU049885,SEM-6,2,0.0,0.0,0.0,2
STU049886,SEM-2,0,0.0,0.0,0.0,2
STU049887,SEM-6,2,0.0,0.0,0.0,4
STU049888,SEM-2,0,0.0,0.0,0.0,0
STU049889,SEM-2,0,0.0,0.0,0.0,2
STU049890,SEM-4,1,0.0,0.0,0.0,2
STU049891,SEM-4,0,0.0,0.0,0.0,2
STU049892,SEM-8,2,0.0,0.0,0.0,2
STU049893,SEM-4,0,0.0,0.0,0.0,1
STU049894,SEM-2,0,0.0,0.0,0.0,0
STU049895,SEM-2,0,0.0,0.0,0.0,0
STU049896,SEM-6,1,0.0,0.0,0.0,3
STU049897,SEM-4,0,0.0,0.0,0.0,1
STU049898,SEM-2,0,0.0,0.0,0.0,2
STU049899,SEM-2,0,0.0,0.0,0.0,1
STU049900,SEM-8,0,0.0,0.0,0.0,3
STU049901,SEM-2,0,0.0,0.0,0.0,1
STU049902,SEM-6,0,0.0,0.0,0.0,2
STU049903,SEM-2,0,0.0,0.0,0.0,1
STU049904,SEM-6,1,0.0,0.0,0.0,3
STU049905,SEM-6,0,0.0,0.0,0.0,3
STU049906,SEM-2,0,0.0,0.0,0.0,0
STU049907,SEM-8,2,0.0,0.0,0.0,4
STU049908,SEM-8,2,0.0,0.0,0.0,4
STU049909,SEM-8,2,0.0,0.0,0.0,2
STU049910,SEM-4,0,0.0,0.0,0.0,2
STU049911,SEM-4,0,0.0,0.0,0.0,2
STU049912,SEM-2,0,0.0,0.0,0.0,0
STU049913,SEM-8,2,0.0,0.0,0.0,1
STU049914,SEM-8,1,0.0,0.0,0.0,2
STU049915,SEM-2,0,0.0,0.0,0.0,0
STU049916,SEM-4,1,0.0,0.0,0.0,1
STU049917,SEM-8,2,0.0,0.0,0.0,3
STU049918,SEM-8,1,0.0,0.0,0.0,2
STU049919,SEM-4,0,0.0,0.0,0.0,0
STU049920,SEM-2,0,0.0,0.0,0.0,0
STU049921,SEM-6,1,0.0,0.0,0.0,4
STU049922,SEM-6,2,0.0,0.0,0.0,1
STU049923,SEM-4,1,0.0,0.0,0.0,3
STU049924,SEM-6,1,0.0,0.0,0.0,3
STU049925,SEM-4,0,0.0,0.0,0.0,3
STU049926,SEM-2,0,0.0,0.0,0.0,2
STU049927,SEM-2,0,0.0,0.0,0.0,1
STU049928,SEM-8,2,0.0,0.0,0.0,4
STU049929,SEM-8,2,0.0,0.0,0.0,3
STU049930,SEM-4,0,0.0,0.0,0.0,2
STU049931,SEM-6,1,0.0,0.0,0.0,3
STU049932,SEM-8,2,0.0,0.0,0.0,1
STU049933,SEM-6,2,0.0,0.0,0.0,2
STU049934,SEM-4,1,0.0,0.0,0.0,2
STU049935,SEM-6,2,0.0,0.0,0.0,3
STU049936,SEM-4,0,0.0,0.0,0.0,1
STU049937,SEM-4,1,0.0,0.0,0.0,3
STU049938,SEM-2,0,0.0,0.0,0.0,0
STU049939,SEM-6,1,0.0,0.0,0.0,0
STU049940,SEM-4,1,0.0,0.0,0.0,1
STU049941,SEM-4,0,0.0,0.0,0.0,1
STU049942,SEM-8,2,0.0,0.0,0.0,5
STU049943,SEM-2,0,0.0,0.0,0.0,0
STU049944,SEM-8,3,0.0,0.0,0.0,3
STU049945,SEM-2,0,0.0,0.0,0.0,1
STU049946,SEM-4,0,0.0,0.0,0.0,1
STU049947,SEM-4,0,0.0,0.0,0.0,3
STU049948,SEM-2,0,0.0,0.0,0.0,2
STU049949,SEM-6,1,0.0,0.0,0.0,0
STU049950,SEM-8,1,0.0,0.0,0.0,5
STU049951,SEM-4,1,0.0,0.0,0.0,1
STU049952,SEM-4,0,0.0,0.0,0.0,0
STU049953,SEM-6,2,0.0,0.0,0.0,4
STU049954,SEM-8,2,0.0,0.0,0.0,2
STU049955,SEM-4,0,0.0,0.0,0.0,0
STU049956,SEM-6,2,0.0,0.0,0.0,4
STU049957,SEM-8,1,0.0,0.0,0.0,1
STU049958,SEM-2,0,0.0,0.0,0.0,0
STU049959,SEM-8,3,0.0,0.0,0.0,3
STU049960,SEM-8,2,0.0,0.0,0.0,3
STU049961,SEM-4,1,0.0,0.0,0.0,1
STU049962,SEM-4,1,0.0,0.0,0.0,1
STU049963,SEM-6,1,0.0,0.0,0.0,0
STU049964,SEM-8,1,0.0,0.0,0.0,1
STU049965,SEM-8,1,0.0,0.0,0.0,4
STU049966,SEM-2,0,0.0,0.0,0.0,1
STU049967,SEM-8,2,0.0,0.0,0.0,4
STU049968,SEM-6,1,0.0,0.0,0.0,1
STU049969,SEM-8,2,0.0,0.0,0.0,4
STU049970,SEM-8,2,0.0,0.0,0.0,3
STU049971,SEM-6,1,0.0,0.0,0.0,3
STU049972,SEM-2,0,0.0,0.0,0.0,2
STU049973,SEM-6,2,0.0,0.0,0.0,2
STU049974,SEM-4,1,0.0,0.0,0.0,0
STU049975,SEM-8,2,0.0,0.0,0.0,3
STU049976,SEM-8,1,0.0,0.0,0.0,3
STU049977,SEM-6,0,0.0,0.0,0.0,1
STU049978,SEM-8,2,0.0,0.0,0.0,2
STU049979,SEM-6,0,0.0,0.0,0.0,2
STU049980,SEM-8,1,0.0,0.0,0.0,3
STU049981,SEM-4,0,0.0,0.0,0.0,2
STU049982,SEM-6,1,0.0,0.0,0.0,4
STU049983,SEM-8,1,0.0,0.0,0.0,4
STU049984,SEM-8,2,0.0,0.0,0.0,3
STU049985,SEM-2,0,0.0,0.0,0.0,1
STU049986,SEM-6,0,0.0,0.0,0.0,2
STU049987,SEM-8,1,0.0,0.0,0.0,3
STU049988,SEM-6,2,0.0,0.0,0.0,2
STU049989,SEM-6,2,0.0,0.0,0.0,4
STU049990,SEM-8,2,0.0,0.0,0.0,3
STU049991,SEM-4,0,0.0,0.0,0.0,3
STU049992,SEM-6,0,0.0,0.0,0.0,2
STU049993,SEM-4,1,0.0,0.0,0.0,2
STU049994,SEM-6,2,0.0,0.0,0.0,3
STU049995,SEM-8,3,0.0,0.0,0.0,3
STU049996,SEM-6,1,0.0,0.0,0.0,4
STU049997,SEM-4,0,0.0,0.0,0.0,2
STU049998,SEM-4,0,0.0,0.0,0.0,1
STU049999,SEM-8,1,0.0,0.0,0.0,1
STU050000,SEM-4,1,0.0,0.0,0.0,1
STU050001,SEM-6,0,0.0,0.0,0.0,2
STU050002,SEM-8,2,0.0,0.0,0.0,0
STU050003,SEM-8,2,0.0,0.0,0.0,3
STU050004,SEM-8,1,0.0,0.0,0.0,3
STU050005,SEM-8,2,0.0,0.0,0.0,4
STU050006,SEM-4,0,0.0,0.0,0.0,0
STU050007,SEM-2,0,0.0,0.0,0.0,2
STU050008,SEM-8,2,0.0,0.0,0.0,5
STU050009,SEM-4,1,0.0,0.0,0.0,1
STU050010,SEM-4,0,0.0,0.0,0.0,2
STU050011,SEM-8,3,0.0,0.0,0.0,3
STU050012,SEM-8,1,0.0,0.0,0.0,3
STU050013,SEM-6,2,0.0,0.0,0.0,1
STU050014,SEM-8,0,0.0,0.0,0.0,3
STU050015,SEM-8,2,0.0,0.0,0.0,2
STU050016,SEM-4,1,0.0,0.0,0.0,1
STU050017,SEM-2,0,0.0,0.0,0.0,0
STU050018,SEM-8,1,0.0,0.0,0.0,3
STU050019,SEM-8,2,0.0,0.0,0.0,2
STU050020,SEM-8,3,0.0,0.0,0.0,3
STU050021,SEM-8,1,0.0,0.0,0.0,2
STU050022,SEM-4,1,0.0,0.0,0.0,2
STU050023,SEM-2,0,0.0,0.0,0.0,1
STU050024,SEM-4,0,0.0,0.0,0.0,3
STU050025,SEM-4,1,0.0,0.0,0.0,2
STU050026,SEM-6,1,0.0,0.0,0.0,3
STU050027,SEM-4,1,0.0,0.0,0.0,0
STU050028,SEM-4,1,0.0,0.0,0.0,0
STU050029,SEM-6,1,0.0,0.0,0.0,2
STU050030,SEM-2,0,0.0,0.0,0.0,0
STU050031,SEM-8,2,0.0,0.0,0.0,4
STU050032,SEM-2,0,0.0,0.0,0.0,2
STU050033,SEM-8,3,0.0,0.0,0.0,4
STU050034,SEM-2,0,0.0,0.0,0.0,0
STU050035,SEM-4,0,0.0,0.0,0.0,2
STU050036,SEM-8,1,0.0,0.0,0.0,3
STU050037,SEM-2,0,0.0,0.0,0.0,0
STU050038,SEM-4,1,0.0,0.0,0.0,0
STU050039,SEM-4,1,0.0,0.0,0.0,1
STU050040,SEM-4,0,0.0,0.0,0.0,1
STU050041,SEM-4,0,0.0,0.0,0.0,2
STU050042,SEM-8,2,0.0,0.0,0.0,2
STU050043,SEM-8,2,0.0,0.0,0.0,4
STU050044,SEM-8,1,0.0,0.0,0.0,3
STU050045,SEM-6,1,0.0,0.0,0.0,2
STU050046,SEM-2,0,0.0,0.0,0.0,1
STU050047,SEM-4,0,0.0,0.0,0.0,2
STU050048,SEM-6,0,0.0,0.0,0.0,4
STU050049,SEM-2,0,0.0,0.0,0.0,0
STU050050,SEM-8,1,0.0,0.0,0.0,1
STU050051,SEM-2,0,0.0,0.0,0.0,1
STU050052,SEM-2,0,0.0,0.0,0.0,1
STU050053,SEM-8,2,0.0,0.0,0.0,4
STU050054,SEM-8,3,0.0,0.0,0.0,3
STU050055,SEM-6,2,0.0,0.0,0.0,2
STU050056,SEM-6,1,0.0,0.0,0.0,4
STU050057,SEM-2,0,0.0,0.0,0.0,1
STU050058,SEM-4,1,0.0,0.0,0.0,1
STU050059,SEM-4,1,0.0,0.0,0.0,3
STU050060,SEM-8,1,0.0,0.0,0.0,4
STU050061,SEM-4,1,0.0,0.0,0.0,2
STU050062,SEM-6,1,0.0,0.0,0.0,2
STU050063,SEM-8,1,0.0,0.0,0.0,4
STU050064,SEM-2,0,0.0,0.0,0.0,0
